N,M,K,D,Ktrue,Dtrue,dataseed,maskseed,inforate
20.0,20.0,1.0,7.0,5.0,5.0,101.0,102.0,-3.1772199428520933
20.0,20.0,1.0,7.0,5.0,5.0,101.0,103.0,-2.778233627233121
20.0,20.0,1.0,7.0,5.0,5.0,101.0,104.0,-4.867438475288481
20.0,20.0,1.0,7.0,5.0,5.0,102.0,101.0,-3.539383885934377
20.0,20.0,1.0,7.0,5.0,5.0,102.0,102.0,-2.0798598367295646
20.0,20.0,1.0,7.0,5.0,5.0,102.0,103.0,-2.8248293024543503
20.0,20.0,1.0,7.0,5.0,5.0,102.0,104.0,-2.5814843087292667
20.0,20.0,1.0,7.0,5.0,5.0,103.0,101.0,-3.5619341505851723
20.0,20.0,1.0,7.0,5.0,5.0,103.0,102.0,-3.0315292746538227
20.0,20.0,1.0,7.0,5.0,5.0,103.0,103.0,-3.3392386539035277
20.0,20.0,1.0,7.0,5.0,5.0,103.0,104.0,-3.159240115600943
20.0,20.0,1.0,7.0,5.0,5.0,104.0,101.0,-2.6084574846353354
20.0,20.0,1.0,7.0,5.0,5.0,104.0,102.0,-3.483606250795573
20.0,20.0,1.0,7.0,5.0,5.0,104.0,103.0,-3.2430133761132067
20.0,20.0,1.0,7.0,5.0,5.0,104.0,104.0,-2.586082407535948
20.0,20.0,1.0,7.0,5.0,5.0,105.0,101.0,-2.3863593525746096
20.0,20.0,1.0,7.0,5.0,5.0,105.0,102.0,-3.2523732529531992
20.0,20.0,1.0,7.0,5.0,5.0,105.0,103.0,-3.1038655994908972
20.0,20.0,1.0,7.0,5.0,5.0,105.0,104.0,-2.5375984214315905
20.0,20.0,1.0,8.0,5.0,5.0,101.0,101.0,-3.249422540332028
20.0,20.0,1.0,8.0,5.0,5.0,101.0,102.0,-3.2718769883707837
20.0,20.0,1.0,8.0,5.0,5.0,101.0,103.0,-2.816509404665879
20.0,20.0,1.0,8.0,5.0,5.0,101.0,104.0,-5.156634046034991
20.0,20.0,1.0,8.0,5.0,5.0,102.0,101.0,-3.630099570444563
20.0,20.0,1.0,8.0,5.0,5.0,102.0,102.0,-2.112335123523473
20.0,20.0,1.0,8.0,5.0,5.0,102.0,103.0,-2.8804584746824426
20.0,20.0,1.0,8.0,5.0,5.0,102.0,104.0,-2.6151107874200936
20.0,20.0,1.0,8.0,5.0,5.0,103.0,101.0,-3.665197605814781
20.0,20.0,1.0,8.0,5.0,5.0,103.0,102.0,-3.085559775925159
20.0,20.0,1.0,8.0,5.0,5.0,103.0,103.0,-3.3991749657618384
20.0,20.0,1.0,8.0,5.0,5.0,103.0,104.0,-3.2241535541329425
20.0,20.0,1.0,8.0,5.0,5.0,104.0,101.0,-2.643302232116377
20.0,20.0,1.0,8.0,5.0,5.0,104.0,102.0,-3.578993625880873
20.0,20.0,1.0,8.0,5.0,5.0,104.0,103.0,-3.296892228627109
20.0,20.0,1.0,8.0,5.0,5.0,104.0,104.0,-2.6205643939313292
20.0,20.0,1.0,8.0,5.0,5.0,105.0,101.0,-2.406332146889231
20.0,20.0,1.0,8.0,5.0,5.0,105.0,102.0,-3.317662618852849
20.0,20.0,1.0,8.0,5.0,5.0,105.0,103.0,-3.170049486292958
20.0,20.0,1.0,8.0,5.0,5.0,105.0,104.0,-2.574165342414492
20.0,20.0,1.0,9.0,5.0,5.0,101.0,101.0,-3.3056362054722195
20.0,20.0,1.0,9.0,5.0,5.0,101.0,102.0,-3.4167854290321267
20.0,20.0,1.0,9.0,5.0,5.0,101.0,103.0,-2.862901553566362
20.0,20.0,1.0,9.0,5.0,5.0,101.0,104.0,-5.2677163225386865
20.0,20.0,1.0,9.0,5.0,5.0,102.0,101.0,-3.6964738033257643
20.0,20.0,1.0,9.0,5.0,5.0,102.0,102.0,-2.139929714445848
20.0,20.0,1.0,9.0,5.0,5.0,102.0,103.0,-2.9400046065372436
20.0,20.0,1.0,9.0,5.0,5.0,102.0,104.0,-2.648075653085905
20.0,20.0,1.0,9.0,5.0,5.0,103.0,101.0,-3.769984925591677
20.0,20.0,1.0,9.0,5.0,5.0,103.0,102.0,-3.148550068442754
20.0,20.0,1.0,9.0,5.0,5.0,103.0,103.0,-3.457606021323749
20.0,20.0,1.0,9.0,5.0,5.0,103.0,104.0,-3.2991315118255016
20.0,20.0,1.0,9.0,5.0,5.0,104.0,101.0,-2.6833670918202346
20.0,20.0,1.0,9.0,5.0,5.0,104.0,102.0,-3.666184757887133
20.0,20.0,1.0,9.0,5.0,5.0,104.0,103.0,-3.3787849448642033
20.0,20.0,1.0,9.0,5.0,5.0,104.0,104.0,-2.658051729170324
20.0,20.0,1.0,9.0,5.0,5.0,105.0,101.0,-2.4297518634723945
20.0,20.0,1.0,9.0,5.0,5.0,105.0,102.0,-3.3753015212539523
20.0,20.0,1.0,9.0,5.0,5.0,105.0,103.0,-3.249883296318378
20.0,20.0,1.0,9.0,5.0,5.0,105.0,104.0,-2.5983536661518367
20.0,20.0,2.0,10.0,5.0,5.0,101.0,101.0,-2.503653108246861
20.0,20.0,2.0,10.0,5.0,5.0,101.0,102.0,-3.548883772554478
20.0,20.0,2.0,10.0,5.0,5.0,101.0,103.0,-2.7273526750276718
20.0,20.0,2.0,10.0,5.0,5.0,101.0,104.0,-2.575217798461787
20.0,20.0,2.0,10.0,5.0,5.0,102.0,101.0,-3.1783492926692634
20.0,20.0,2.0,10.0,5.0,5.0,102.0,102.0,-2.0958630620673535
20.0,20.0,2.0,10.0,5.0,5.0,102.0,103.0,-2.1781957709745132
20.0,20.0,2.0,10.0,5.0,5.0,102.0,104.0,-2.0821298145231126
20.0,20.0,2.0,10.0,5.0,5.0,103.0,101.0,-3.045610364378704
20.0,20.0,2.0,10.0,5.0,5.0,103.0,102.0,-2.0232075599237027
20.0,20.0,2.0,10.0,5.0,5.0,103.0,103.0,-2.5673264762943924
20.0,20.0,2.0,10.0,5.0,5.0,103.0,104.0,-2.508399244691858
20.0,20.0,2.0,10.0,5.0,5.0,104.0,101.0,-1.9156213305085654
20.0,20.0,2.0,10.0,5.0,5.0,104.0,102.0,-3.0436370348045214
20.0,20.0,2.0,10.0,5.0,5.0,104.0,103.0,-3.396104480605711
20.0,20.0,2.0,10.0,5.0,5.0,104.0,104.0,-2.105785588896561
20.0,20.0,2.0,10.0,5.0,5.0,105.0,101.0,-2.6519971495077836
20.0,20.0,2.0,10.0,5.0,5.0,105.0,102.0,-3.249625283714265
20.0,20.0,2.0,10.0,5.0,5.0,105.0,104.0,-2.71528388617663
20.0,20.0,2.0,1.0,5.0,5.0,101.0,101.0,-2.483828277695225
20.0,20.0,2.0,1.0,5.0,5.0,101.0,102.0,-2.5955159507355576
20.0,20.0,2.0,1.0,5.0,5.0,101.0,103.0,-2.380253179039228
20.0,20.0,2.0,1.0,5.0,5.0,101.0,104.0,-2.5433770051251217
20.0,20.0,2.0,1.0,5.0,5.0,102.0,101.0,-2.6128130631213073
20.0,20.0,2.0,1.0,5.0,5.0,102.0,102.0,-2.125899507460834
20.0,20.0,2.0,1.0,5.0,5.0,102.0,103.0,-2.256418033575532
20.0,20.0,2.0,1.0,5.0,5.0,102.0,104.0,-2.2041602295688456
20.0,20.0,2.0,1.0,5.0,5.0,103.0,101.0,-2.4450461225118865
20.0,20.0,2.0,1.0,5.0,5.0,103.0,102.0,-2.2669408141245193
20.0,20.0,2.0,1.0,5.0,5.0,103.0,103.0,-2.391757531290426
20.0,20.0,2.0,1.0,5.0,5.0,103.0,104.0,-2.3872158616105996
20.0,20.0,2.0,1.0,5.0,5.0,104.0,101.0,-2.08221068962206
20.0,20.0,2.0,1.0,5.0,5.0,104.0,102.0,-2.394808247595829
20.0,20.0,2.0,1.0,5.0,5.0,104.0,103.0,-2.5963320641411016
20.0,20.0,2.0,1.0,5.0,5.0,104.0,104.0,-2.2441818146719252
20.0,20.0,2.0,1.0,5.0,5.0,105.0,101.0,-2.2449618591686065
20.0,20.0,2.0,1.0,5.0,5.0,105.0,102.0,-2.612316584115428
20.0,20.0,2.0,1.0,5.0,5.0,105.0,103.0,-2.6010288842756526
20.0,20.0,2.0,1.0,5.0,5.0,105.0,104.0,-2.3333419097297314
20.0,20.0,2.0,2.0,5.0,5.0,101.0,101.0,-2.426831682795325
20.0,20.0,2.0,2.0,5.0,5.0,101.0,102.0,-2.710370783929733
20.0,20.0,2.0,2.0,5.0,5.0,101.0,103.0,-2.3795656927255138
20.0,20.0,2.0,2.0,5.0,5.0,101.0,104.0,-2.462396192315104
20.0,20.0,2.0,2.0,5.0,5.0,102.0,101.0,-2.654362583359503
20.0,20.0,2.0,2.0,5.0,5.0,102.0,102.0,-2.038315146126557
20.0,20.0,2.0,2.0,5.0,5.0,102.0,103.0,-2.150455089228481
20.0,20.0,2.0,2.0,5.0,5.0,102.0,104.0,-2.1157070670271954
20.0,20.0,2.0,2.0,5.0,5.0,103.0,101.0,-2.489501202400207
20.0,20.0,2.0,2.0,5.0,5.0,103.0,102.0,-2.13362049973496
20.0,20.0,2.0,2.0,5.0,5.0,103.0,103.0,-2.3513708632974852
20.0,20.0,2.0,2.0,5.0,5.0,103.0,104.0,-2.335571055816653
20.0,20.0,2.0,2.0,5.0,5.0,104.0,101.0,-1.9505354572583886
20.0,20.0,2.0,2.0,5.0,5.0,104.0,102.0,-2.4378815261656106
20.0,20.0,2.0,2.0,5.0,5.0,104.0,103.0,-2.723245926465803
20.0,20.0,2.0,2.0,5.0,5.0,104.0,104.0,-2.1449287227035465
20.0,20.0,2.0,2.0,5.0,5.0,105.0,101.0,-2.259066824160482
20.0,20.0,2.0,2.0,5.0,5.0,105.0,102.0,-2.691125589741646
20.0,20.0,2.0,2.0,5.0,5.0,105.0,103.0,-2.67680728820324
20.0,20.0,2.0,2.0,5.0,5.0,105.0,104.0,-2.3644411954168874
20.0,20.0,2.0,3.0,5.0,5.0,101.0,101.0,-2.4158548994154097
20.0,20.0,2.0,3.0,5.0,5.0,101.0,102.0,-2.8449912263245754
20.0,20.0,2.0,3.0,5.0,5.0,101.0,103.0,-2.4149173327697078
20.0,20.0,2.0,3.0,5.0,5.0,101.0,104.0,-2.456833532249671
20.0,20.0,2.0,3.0,5.0,5.0,102.0,101.0,-2.75633250881734
20.0,20.0,2.0,3.0,5.0,5.0,102.0,102.0,-2.0122616523999803
20.0,20.0,2.0,3.0,5.0,5.0,102.0,103.0,-2.1227152480034737
20.0,20.0,2.0,3.0,5.0,5.0,102.0,104.0,-2.090495056167437
20.0,20.0,2.0,3.0,5.0,5.0,103.0,101.0,-2.578635172244412
20.0,20.0,2.0,3.0,5.0,5.0,103.0,102.0,-2.0846425923342493
20.0,20.0,2.0,3.0,5.0,5.0,103.0,103.0,-2.359749527817609
20.0,20.0,2.0,3.0,5.0,5.0,103.0,104.0,-2.3609790096808574
20.0,20.0,2.0,3.0,5.0,5.0,104.0,101.0,-1.9080501957479346
20.0,20.0,2.0,3.0,5.0,5.0,104.0,102.0,-2.5315175792043205
20.0,20.0,2.0,3.0,5.0,5.0,104.0,103.0,-2.849168609057093
20.0,20.0,2.0,3.0,5.0,5.0,104.0,104.0,-2.1140229219456317
20.0,20.0,2.0,3.0,5.0,5.0,105.0,101.0,-2.3172211218966225
20.0,20.0,2.0,3.0,5.0,5.0,105.0,102.0,-2.7802677900728883
20.0,20.0,2.0,3.0,5.0,5.0,105.0,103.0,-2.756342766729061
20.0,20.0,2.0,3.0,5.0,5.0,105.0,104.0,-2.412160866272291
20.0,20.0,2.0,4.0,5.0,5.0,101.0,101.0,-2.419085319036767
20.0,20.0,2.0,4.0,5.0,5.0,101.0,102.0,-2.961882778156573
20.0,20.0,2.0,4.0,5.0,5.0,101.0,103.0,-2.4706951137695365
20.0,20.0,2.0,4.0,5.0,5.0,101.0,104.0,-2.4672391008559065
20.0,20.0,2.0,4.0,5.0,5.0,102.0,101.0,-2.8232670411483234
20.0,20.0,2.0,4.0,5.0,5.0,102.0,102.0,-2.0138671617286037
20.0,20.0,2.0,4.0,5.0,5.0,102.0,103.0,-2.1256985765094436
20.0,20.0,2.0,4.0,5.0,5.0,102.0,104.0,-2.0871390734253215
20.0,20.0,2.0,4.0,5.0,5.0,103.0,101.0,-2.657831322032586
20.0,20.0,2.0,4.0,5.0,5.0,103.0,102.0,-2.0509459256406837
20.0,20.0,2.0,4.0,5.0,5.0,103.0,103.0,-2.371714746579454
20.0,20.0,2.0,4.0,5.0,5.0,103.0,104.0,-2.3845788239358394
20.0,20.0,2.0,4.0,5.0,5.0,104.0,101.0,-1.8961613825132335
20.0,20.0,2.0,4.0,5.0,5.0,104.0,102.0,-2.616005152689705
20.0,20.0,2.0,4.0,5.0,5.0,104.0,103.0,-2.954401228330844
20.0,20.0,2.0,4.0,5.0,5.0,104.0,104.0,-2.084676475806396
20.0,20.0,2.0,4.0,5.0,5.0,105.0,101.0,-2.359146207887906
20.0,20.0,2.0,4.0,5.0,5.0,105.0,102.0,-2.8990136385397625
20.0,20.0,2.0,4.0,5.0,5.0,105.0,103.0,-2.838738742489501
20.0,20.0,2.0,4.0,5.0,5.0,105.0,104.0,-2.4831572355859297
20.0,20.0,2.0,5.0,5.0,5.0,101.0,101.0,-2.43372397765691
20.0,20.0,2.0,5.0,5.0,5.0,101.0,102.0,-3.098356173512318
20.0,20.0,2.0,5.0,5.0,5.0,101.0,103.0,-2.5172459047643025
20.0,20.0,2.0,5.0,5.0,5.0,101.0,104.0,-2.4785053618259894
20.0,20.0,2.0,5.0,5.0,5.0,102.0,101.0,-2.8941881971724945
20.0,20.0,2.0,5.0,5.0,5.0,102.0,102.0,-2.0254185735585297
20.0,20.0,2.0,5.0,5.0,5.0,102.0,103.0,-2.1332126052923486
20.0,20.0,2.0,5.0,5.0,5.0,102.0,104.0,-2.0821806917910894
20.0,20.0,2.0,5.0,5.0,5.0,103.0,101.0,-2.7371568620393982
20.0,20.0,2.0,5.0,5.0,5.0,103.0,102.0,-2.040453464765674
20.0,20.0,2.0,5.0,5.0,5.0,103.0,103.0,-2.420341721154927
20.0,20.0,2.0,5.0,5.0,5.0,103.0,104.0,-2.420371794718966
20.0,20.0,2.0,5.0,5.0,5.0,104.0,101.0,-1.8917718498950715
20.0,20.0,2.0,5.0,5.0,5.0,104.0,102.0,-2.6988239254365367
20.0,20.0,2.0,5.0,5.0,5.0,104.0,103.0,-3.059446553291341
20.0,20.0,2.0,5.0,5.0,5.0,104.0,104.0,-2.0919478208153865
20.0,20.0,2.0,5.0,5.0,5.0,105.0,101.0,-2.4440301954338843
20.0,20.0,2.0,5.0,5.0,5.0,105.0,102.0,-2.954816837529609
20.0,20.0,2.0,5.0,5.0,5.0,105.0,104.0,-2.5264467635401036
20.0,20.0,2.0,6.0,5.0,5.0,101.0,101.0,-2.4431586613321428
20.0,20.0,2.0,6.0,5.0,5.0,101.0,102.0,-3.206356713112103
20.0,20.0,2.0,6.0,5.0,5.0,101.0,103.0,-2.566112095491113
20.0,20.0,2.0,6.0,5.0,5.0,101.0,104.0,-2.510635429974249
20.0,20.0,2.0,6.0,5.0,5.0,102.0,101.0,-2.963006971546016
20.0,20.0,2.0,6.0,5.0,5.0,102.0,102.0,-2.0453776858663884
20.0,20.0,2.0,6.0,5.0,5.0,102.0,103.0,-2.1399203756371565
20.0,20.0,2.0,6.0,5.0,5.0,102.0,104.0,-2.082070387273799
20.0,20.0,2.0,6.0,5.0,5.0,103.0,101.0,-2.796125886282312
20.0,20.0,2.0,6.0,5.0,5.0,103.0,102.0,-2.029139660324045
20.0,20.0,2.0,6.0,5.0,5.0,103.0,103.0,-2.446470313179336
20.0,20.0,2.0,6.0,5.0,5.0,103.0,104.0,-2.4325825574179873
20.0,20.0,2.0,6.0,5.0,5.0,104.0,101.0,-1.9021884745715034
20.0,20.0,2.0,6.0,5.0,5.0,104.0,102.0,-2.8064531978735845
20.0,20.0,2.0,6.0,5.0,5.0,104.0,103.0,-3.175579614027709
20.0,20.0,2.0,6.0,5.0,5.0,104.0,104.0,-2.092311484117579
20.0,20.0,2.0,6.0,5.0,5.0,105.0,101.0,-2.510615369764482
20.0,20.0,2.0,6.0,5.0,5.0,105.0,102.0,-3.0373350138237365
20.0,20.0,2.0,6.0,5.0,5.0,105.0,103.0,-2.967533432352476
20.0,20.0,2.0,6.0,5.0,5.0,105.0,104.0,-2.570181093185922
20.0,20.0,2.0,7.0,5.0,5.0,101.0,101.0,-2.4692604299048497
20.0,20.0,2.0,7.0,5.0,5.0,101.0,102.0,-3.2742874673776305
20.0,20.0,2.0,7.0,5.0,5.0,101.0,103.0,-2.607804243857449
20.0,20.0,2.0,7.0,5.0,5.0,102.0,101.0,-3.0115731711548093
20.0,20.0,2.0,7.0,5.0,5.0,102.0,102.0,-2.056976879782989
20.0,20.0,2.0,7.0,5.0,5.0,102.0,103.0,-2.1366933794566334
20.0,20.0,2.0,7.0,5.0,5.0,102.0,104.0,-2.0794242724963814
20.0,20.0,2.0,7.0,5.0,5.0,103.0,101.0,-2.8770520181490262
20.0,20.0,2.0,7.0,5.0,5.0,103.0,102.0,-2.021305333195591
20.0,20.0,2.0,7.0,5.0,5.0,103.0,103.0,-2.484245838381009
20.0,20.0,2.0,7.0,5.0,5.0,103.0,104.0,-2.4790324625745748
20.0,20.0,2.0,7.0,5.0,5.0,104.0,101.0,-1.896617298297884
20.0,20.0,2.0,7.0,5.0,5.0,104.0,102.0,-2.863137416233562
20.0,20.0,2.0,7.0,5.0,5.0,104.0,103.0,-3.2543548382187084
20.0,20.0,2.0,7.0,5.0,5.0,104.0,104.0,-2.096153399848593
20.0,20.0,2.0,7.0,5.0,5.0,105.0,101.0,-2.516341243283208
20.0,20.0,2.0,7.0,5.0,5.0,105.0,102.0,-3.095519664271337
20.0,20.0,2.0,7.0,5.0,5.0,105.0,103.0,-3.018239906768716
20.0,20.0,2.0,7.0,5.0,5.0,105.0,104.0,-2.623112111858831
20.0,20.0,2.0,8.0,5.0,5.0,101.0,101.0,-2.462782675134653
20.0,20.0,2.0,8.0,5.0,5.0,101.0,102.0,-3.385616152385763
20.0,20.0,2.0,8.0,5.0,5.0,101.0,103.0,-2.6683376504492577
20.0,20.0,2.0,8.0,5.0,5.0,101.0,104.0,-2.539445422070324
20.0,20.0,2.0,8.0,5.0,5.0,102.0,101.0,-3.079712484378681
20.0,20.0,2.0,8.0,5.0,5.0,102.0,102.0,-2.0751314734296047
20.0,20.0,2.0,8.0,5.0,5.0,102.0,103.0,-2.1578762373958655
20.0,20.0,2.0,8.0,5.0,5.0,102.0,104.0,-2.091185378195372
20.0,20.0,2.0,8.0,5.0,5.0,103.0,101.0,-2.9097503910829348
20.0,20.0,2.0,8.0,5.0,5.0,103.0,102.0,-2.0164467078134267
20.0,20.0,2.0,8.0,5.0,5.0,103.0,103.0,-2.500106128028139
20.0,20.0,2.0,8.0,5.0,5.0,103.0,104.0,-2.486439394752499
20.0,20.0,2.0,8.0,5.0,5.0,104.0,101.0,-1.9106906093477798
20.0,20.0,2.0,8.0,5.0,5.0,104.0,102.0,-2.9309197392781816
20.0,20.0,2.0,8.0,5.0,5.0,104.0,103.0,-3.294067314234173
20.0,20.0,2.0,8.0,5.0,5.0,104.0,104.0,-2.1025213701663037
20.0,20.0,2.0,8.0,5.0,5.0,105.0,101.0,-2.5520635627416706
20.0,20.0,2.0,8.0,5.0,5.0,105.0,102.0,-3.154716981860662
20.0,20.0,2.0,8.0,5.0,5.0,105.0,103.0,-3.0218907670781
20.0,20.0,2.0,8.0,5.0,5.0,105.0,104.0,-2.6556228248403344
20.0,20.0,2.0,9.0,5.0,5.0,101.0,101.0,-2.4813930762341805
20.0,20.0,2.0,9.0,5.0,5.0,101.0,102.0,-3.4867090661658877
20.0,20.0,2.0,9.0,5.0,5.0,101.0,103.0,-2.711842042688676
20.0,20.0,2.0,9.0,5.0,5.0,101.0,104.0,-2.5468839657417344
20.0,20.0,2.0,9.0,5.0,5.0,102.0,101.0,-3.1326476460376114
20.0,20.0,2.0,9.0,5.0,5.0,102.0,102.0,-2.079296443840902
20.0,20.0,2.0,9.0,5.0,5.0,102.0,103.0,-2.166780510609559
20.0,20.0,2.0,9.0,5.0,5.0,102.0,104.0,-2.0937162602678994
20.0,20.0,2.0,9.0,5.0,5.0,103.0,101.0,-2.99780260198017
20.0,20.0,2.0,9.0,5.0,5.0,103.0,102.0,-2.0141490098098656
20.0,20.0,2.0,9.0,5.0,5.0,103.0,103.0,-2.527274223818922
20.0,20.0,2.0,9.0,5.0,5.0,103.0,104.0,-2.508033576512709
20.0,20.0,2.0,9.0,5.0,5.0,104.0,101.0,-1.9205814929384875
20.0,20.0,2.0,9.0,5.0,5.0,104.0,102.0,-2.9869975698948434
20.0,20.0,2.0,9.0,5.0,5.0,104.0,103.0,-3.3719650776100387
20.0,20.0,2.0,9.0,5.0,5.0,104.0,104.0,-2.1080017759420397
20.0,20.0,2.0,9.0,5.0,5.0,105.0,101.0,-2.6796174659292262
20.0,20.0,2.0,9.0,5.0,5.0,105.0,104.0,-2.6919452410262186
20.0,20.0,3.0,10.0,5.0,5.0,101.0,101.0,-2.4790583443819374
20.0,20.0,3.0,10.0,5.0,5.0,101.0,102.0,-3.435949018255254
20.0,20.0,3.0,10.0,5.0,5.0,101.0,103.0,-2.7095196372434254
20.0,20.0,3.0,10.0,5.0,5.0,101.0,104.0,-2.6973586683681954
20.0,20.0,3.0,10.0,5.0,5.0,102.0,101.0,-2.3504450300109037
20.0,20.0,3.0,10.0,5.0,5.0,102.0,102.0,-2.055056370609421
20.0,20.0,3.0,10.0,5.0,5.0,102.0,103.0,-1.994882360048378
20.0,20.0,3.0,10.0,5.0,5.0,102.0,104.0,-2.332396247315236
20.0,20.0,3.0,10.0,5.0,5.0,103.0,101.0,-2.6762399847826406
20.0,20.0,3.0,10.0,5.0,5.0,103.0,103.0,-2.3807836999278504
20.0,20.0,3.0,10.0,5.0,5.0,103.0,104.0,-2.2257008540680965
20.0,20.0,3.0,10.0,5.0,5.0,104.0,101.0,-1.8211392753867803
20.0,20.0,3.0,10.0,5.0,5.0,104.0,102.0,-2.8804934448499315
20.0,20.0,3.0,10.0,5.0,5.0,104.0,103.0,-2.4867000337345195
20.0,20.0,3.0,10.0,5.0,5.0,104.0,104.0,-2.0741726909049403
20.0,20.0,3.0,10.0,5.0,5.0,105.0,101.0,-2.340936306666445
20.0,20.0,3.0,10.0,5.0,5.0,105.0,102.0,-2.682814525059101
20.0,20.0,3.0,10.0,5.0,5.0,105.0,103.0,-2.1027704690267233
20.0,20.0,3.0,10.0,5.0,5.0,105.0,104.0,-2.1337579555034942
20.0,20.0,3.0,1.0,5.0,5.0,101.0,101.0,-2.4957422255273554
20.0,20.0,3.0,1.0,5.0,5.0,101.0,102.0,-2.548837877201024
20.0,20.0,3.0,1.0,5.0,5.0,101.0,103.0,-2.4084990238546986
20.0,20.0,3.0,1.0,5.0,5.0,101.0,104.0,-2.603972978244384
20.0,20.0,3.0,1.0,5.0,5.0,102.0,101.0,-2.4387784591094293
20.0,20.0,3.0,1.0,5.0,5.0,102.0,102.0,-2.1442770148391106
20.0,20.0,3.0,1.0,5.0,5.0,102.0,103.0,-2.2178142050427874
20.0,20.0,3.0,1.0,5.0,5.0,102.0,104.0,-2.2264448180395706
20.0,20.0,3.0,1.0,5.0,5.0,103.0,101.0,-2.3961426070044474
20.0,20.0,3.0,1.0,5.0,5.0,103.0,102.0,-2.278021044014661
20.0,20.0,3.0,1.0,5.0,5.0,103.0,103.0,-2.366333731469053
20.0,20.0,3.0,1.0,5.0,5.0,103.0,104.0,-2.327247472813289
20.0,20.0,3.0,1.0,5.0,5.0,104.0,101.0,-2.078917246207729
20.0,20.0,3.0,1.0,5.0,5.0,104.0,102.0,-2.364854823693745
20.0,20.0,3.0,1.0,5.0,5.0,104.0,103.0,-2.461106753288181
20.0,20.0,3.0,1.0,5.0,5.0,104.0,104.0,-2.24300880159246
20.0,20.0,3.0,1.0,5.0,5.0,105.0,101.0,-2.1955034936117803
20.0,20.0,3.0,1.0,5.0,5.0,105.0,102.0,-2.46388255251195
20.0,20.0,3.0,1.0,5.0,5.0,105.0,103.0,-2.3645223901478025
20.0,20.0,3.0,1.0,5.0,5.0,105.0,104.0,-2.1844582144271403
20.0,20.0,3.0,2.0,5.0,5.0,101.0,101.0,-2.452912712024039
20.0,20.0,3.0,2.0,5.0,5.0,101.0,102.0,-2.624302189672773
20.0,20.0,3.0,2.0,5.0,5.0,101.0,103.0,-2.3949262072776145
20.0,20.0,3.0,2.0,5.0,5.0,101.0,104.0,-2.563060407907339
20.0,20.0,3.0,2.0,5.0,5.0,102.0,101.0,-2.357153374061451
20.0,20.0,3.0,2.0,5.0,5.0,102.0,102.0,-2.045681909281089
20.0,20.0,3.0,2.0,5.0,5.0,102.0,103.0,-2.088690203443595
20.0,20.0,3.0,2.0,5.0,5.0,102.0,104.0,-2.164896446341828
20.0,20.0,3.0,2.0,5.0,5.0,103.0,101.0,-2.392767993516325
20.0,20.0,3.0,2.0,5.0,5.0,103.0,102.0,-2.1007306693179704
20.0,20.0,3.0,2.0,5.0,5.0,103.0,103.0,-2.3011606133630393
20.0,20.0,3.0,2.0,5.0,5.0,103.0,104.0,-2.2067029854300024
20.0,20.0,3.0,2.0,5.0,5.0,104.0,101.0,-1.9236627259086574
20.0,20.0,3.0,2.0,5.0,5.0,104.0,102.0,-2.3843260110933313
20.0,20.0,3.0,2.0,5.0,5.0,104.0,103.0,-2.3797367731736783
20.0,20.0,3.0,2.0,5.0,5.0,104.0,104.0,-2.1235712089389476
20.0,20.0,3.0,2.0,5.0,5.0,105.0,101.0,-2.1327664695327693
20.0,20.0,3.0,2.0,5.0,5.0,105.0,102.0,-2.4362116646346137
20.0,20.0,3.0,2.0,5.0,5.0,105.0,103.0,-2.21620872453211
20.0,20.0,3.0,2.0,5.0,5.0,105.0,104.0,-2.079091593049347
20.0,20.0,3.0,3.0,5.0,5.0,101.0,101.0,-2.453974419348575
20.0,20.0,3.0,3.0,5.0,5.0,101.0,102.0,-2.7783745999697183
20.0,20.0,3.0,3.0,5.0,5.0,101.0,103.0,-2.4498151964450128
20.0,20.0,3.0,3.0,5.0,5.0,101.0,104.0,-2.564160363835791
20.0,20.0,3.0,3.0,5.0,5.0,102.0,101.0,-2.317124730501738
20.0,20.0,3.0,3.0,5.0,5.0,102.0,102.0,-2.0031762812571268
20.0,20.0,3.0,3.0,5.0,5.0,102.0,103.0,-2.042627377149097
20.0,20.0,3.0,3.0,5.0,5.0,102.0,104.0,-2.1494597200758316
20.0,20.0,3.0,3.0,5.0,5.0,103.0,101.0,-2.409953429733881
20.0,20.0,3.0,3.0,5.0,5.0,103.0,102.0,-2.025700835146661
20.0,20.0,3.0,3.0,5.0,5.0,103.0,103.0,-2.301984027339364
20.0,20.0,3.0,3.0,5.0,5.0,103.0,104.0,-2.1754610808403756
20.0,20.0,3.0,3.0,5.0,5.0,104.0,101.0,-1.8575394838580905
20.0,20.0,3.0,3.0,5.0,5.0,104.0,102.0,-2.4538126980214736
20.0,20.0,3.0,3.0,5.0,5.0,104.0,103.0,-2.383834497315295
20.0,20.0,3.0,3.0,5.0,5.0,104.0,104.0,-2.085755931504296
20.0,20.0,3.0,3.0,5.0,5.0,105.0,101.0,-2.144103492625468
20.0,20.0,3.0,3.0,5.0,5.0,105.0,102.0,-2.461246349748811
20.0,20.0,3.0,3.0,5.0,5.0,105.0,103.0,-2.16282799203088
20.0,20.0,3.0,3.0,5.0,5.0,105.0,104.0,-2.055058230399941
20.0,20.0,3.0,4.0,5.0,5.0,101.0,101.0,-2.45882707618049
20.0,20.0,3.0,4.0,5.0,5.0,101.0,102.0,-2.9014915880729197
20.0,20.0,3.0,4.0,5.0,5.0,101.0,103.0,-2.5219713841277387
